plant_part_name,ferc_acct,utility_id_pudl,plant_id_pudl,utility_name_ferc1,row_literal,utility_id_ferc1,report_year,spplmnt_num,row_number,row_seq,row_prvlg,acct_num,plant_balance,total_life_avg,net_salvage_rate,depreciation_annual_rate,survivor_curve_type,remaining_life_avg,common
OTHER PRODUCTION,341,284,,San Diego Gas & Electric Company,Line 26,155,2017,0,26,26,,341-CPEP,1865,0,0,0,,0,
OTHER PRODUCTION,341,284,,San Diego Gas & Electric Company,Line 27,155,2017,0,27,27,,341-Desert Star,1751,0,0,0,,0,
OTHER PRODUCTION,341,284,,San Diego Gas & Electric Company,Line 28,155,2017,0,28,28,,341-Miramar,5076,0,0,0,,0,
OTHER PRODUCTION,341,284,,San Diego Gas & Electric Company,Line 29,155,2017,0,29,29,,341-Palomar,14201,0,0,0,,0,
OTHER PRODUCTION,342,284,,San Diego Gas & Electric Company,Line 30,155,2017,0,30,30,,342-CPEP,600,0,0,0,,0,
OTHER PRODUCTION,342,284,,San Diego Gas & Electric Company,Line 31,155,2017,0,31,31,,342-Desert Star,594,0,0,0,,0,
OTHER PRODUCTION,342,284,,San Diego Gas & Electric Company,Line 32,155,2017,0,32,32,,342-Miramar,5233,0,0,0,,0,
OTHER PRODUCTION,342,284,,San Diego Gas & Electric Company,Line 33,155,2017,0,33,33,,342-Palomar,14914,0,0,0,,0,
OTHER PRODUCTION,343,284,,San Diego Gas & Electric Company,Line 34,155,2017,0,34,34,,343-CPEP,14830,0,0,0,,0,
OTHER PRODUCTION,343,284,,San Diego Gas & Electric Company,Line 35,155,2017,0,35,35,,343-Desert Star,24351,0,0,0,,0,
OTHER PRODUCTION,343,284,,San Diego Gas & Electric Company,Line 36,155,2017,0,36,36,,343-Miramar,53362,0,0,0,,0,
OTHER PRODUCTION,343,284,,San Diego Gas & Electric Company,Line 37,155,2017,0,37,37,,343-Palomar,0,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 38,155,2017,0,38,38,,344-CPEP,1973,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 39,155,2017,0,39,39,,344-Desert Star,108119,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 40,155,2017,0,40,40,,344-Miramar,19736,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 41,155,2017,0,41,41,,344-Palomar,173555,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 42,155,2017,0,42,42,,344-Solar,53076,0,0,0,,0,
OTHER PRODUCTION,344,284,,San Diego Gas & Electric Company,Line 43,155,2017,0,43,43,,344-Wind,257,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 44,155,2017,0,44,44,,345-CPEP,834,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 45,155,2017,0,45,45,,345-Desert Star,9194,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 46,155,2017,0,46,46,,345-Miramar,13457,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 47,155,2017,0,47,47,,345-Palomar,6710,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 48,155,2017,0,48,48,,345-Solar,2316,0,0,0,,0,
OTHER PRODUCTION,345,284,,San Diego Gas & Electric Company,Line 49,155,2017,0,49,49,,345-Wind,0,0,0,0,,0,
OTHER PRODUCTION,346,284,,San Diego Gas & Electric Company,Line 50,155,2017,0,50,50,,346-CPEP,1573,0,0,0,,0,
OTHER PRODUCTION,346,284,,San Diego Gas & Electric Company,Line 12,155,2017,1,12,12,,346-Desert Star,22342,0,0,0,,0,
OTHER PRODUCTION,346,284,,San Diego Gas & Electric Company,Line 13,155,2017,1,13,13,,346-Miramar,3306,0,0,0,,0,
OTHER PRODUCTION,346,284,,San Diego Gas & Electric Company,Line 14,155,2017,1,14,14,,346-Palomar,1,0,0,0,,0,
0,346,284,,San Diego Gas & Electric Company,Line 15,155,2017,1,15,15,,SUBTOTAL,553226,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 17,155,2017,1,17,17,,TRANSMISSION-SWPL,0,0,0,0,,0,
TRANSMISSION-SWPL,352,284,,San Diego Gas & Electric Company,Line 18,155,2017,1,18,18,,352,14692,0,0,0,,0,
TRANSMISSION-SWPL,353,284,,San Diego Gas & Electric Company,Line 19,155,2017,1,19,19,,353,252117,0,0,0,,0,
TRANSMISSION-SWPL,354,284,,San Diego Gas & Electric Company,Line 20,155,2017,1,20,20,,354,62000,0,0,0,,0,
TRANSMISSION-SWPL,355,284,,San Diego Gas & Electric Company,Line 21,155,2017,1,21,21,,355,10264,0,0,0,,0,
TRANSMISSION-SWPL,356,284,,San Diego Gas & Electric Company,Line 22,155,2017,1,22,22,,356,46249,0,0,0,,0,
TRANSMISSION-SWPL,359,284,,San Diego Gas & Electric Company,Line 23,155,2017,1,23,23,,359,5324,0,0,0,,0,
0,359,284,,San Diego Gas & Electric Company,Line 24,155,2017,1,24,24,,SUBTOTAL,390646,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 26,155,2017,1,26,26,,TRANSMISSION-SRPL,0,0,0,0,,0,
TRANSMISSION-SRPL,352,284,,San Diego Gas & Electric Company,Line 27,155,2017,1,27,27,,352,121021,0,0,0,,0,
TRANSMISSION-SRPL,353,284,,San Diego Gas & Electric Company,Line 28,155,2017,1,28,28,,353,161732,0,0,0,,0,
TRANSMISSION-SRPL,354,284,,San Diego Gas & Electric Company,Line 29,155,2017,1,29,29,,354,766327,0,0,0,,0,
TRANSMISSION-SRPL,355,284,,San Diego Gas & Electric Company,Line 30,155,2017,1,30,30,,355,3344,0,0,0,,0,
TRANSMISSION-SRPL,356,284,,San Diego Gas & Electric Company,Line 31,155,2017,1,31,31,,356,173392,0,0,0,,0,
TRANSMISSION-SRPL,357,284,,San Diego Gas & Electric Company,Line 32,155,2017,1,32,32,,357,80502,0,0,0,,0,
TRANSMISSION-SRPL,358,284,,San Diego Gas & Electric Company,Line 33,155,2017,1,33,33,,358,126452,0,0,0,,0,
TRANSMISSION-SRPL,359,284,,San Diego Gas & Electric Company,Line 34,155,2017,1,34,34,,359,227676,0,0,0,,0,
0,359,284,,San Diego Gas & Electric Company,Line 35,155,2017,1,35,35,,SUBTOTAL,1660446,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 37,155,2017,1,37,37,,TRANSMISSION-OTHER,0,0,0,0,,0,
TRANSMISSION-OTHER,352,284,,San Diego Gas & Electric Company,Line 38,155,2017,1,38,38,,352,351760,0,0,0,,0,
TRANSMISSION-OTHER,353,284,,San Diego Gas & Electric Company,Line 39,155,2017,1,39,39,,353,1072625,0,0,0,,0,
TRANSMISSION-OTHER,353,284,,San Diego Gas & Electric Company,Line 40,155,2017,1,40,40,,353.4,1420,0,0,0,,0,
TRANSMISSION-OTHER,354,284,,San Diego Gas & Electric Company,Line 41,155,2017,1,41,41,,354,67059,0,0,0,,0,
TRANSMISSION-OTHER,355,284,,San Diego Gas & Electric Company,Line 42,155,2017,1,42,42,,355,476821,0,0,0,,0,
TRANSMISSION-OTHER,356,284,,San Diego Gas & Electric Company,Line 43,155,2017,1,43,43,,356,369141,0,0,0,,0,
TRANSMISSION-OTHER,357,284,,San Diego Gas & Electric Company,Line 44,155,2017,1,44,44,,357,277413,0,0,0,,0,
TRANSMISSION-OTHER,358,284,,San Diego Gas & Electric Company,Line 45,155,2017,1,45,45,,358,250560,0,0,0,,0,
TRANSMISSION-OTHER,359,284,,San Diego Gas & Electric Company,Line 46,155,2017,1,46,46,,359,79553,0,0,0,,0,
0,359,284,,San Diego Gas & Electric Company,Line 47,155,2017,1,47,47,,SUBTOTAL,2946352,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 49,155,2017,1,49,49,,DISTRIBUTION,0,0,0,0,,0,
DISTRIBUTION,361,284,,San Diego Gas & Electric Company,Line 50,155,2017,1,50,50,,361,4652,0,0,0,,0,
DISTRIBUTION,362,284,,San Diego Gas & Electric Company,Line 12,155,2017,2,12,12,,362.1,504967,0,0,0,,0,
DISTRIBUTION,363,284,,San Diego Gas & Electric Company,Line 13,155,2017,2,13,13,,363,101188,0,0,0,,0,
DISTRIBUTION,364,284,,San Diego Gas & Electric Company,Line 14,155,2017,2,14,14,,364,690844,0,0,0,,0,
DISTRIBUTION,365,284,,San Diego Gas & Electric Company,Line 15,155,2017,2,15,15,,365,644030,0,0,0,,0,
DISTRIBUTION,366,284,,San Diego Gas & Electric Company,Line 16,155,2017,2,16,16,,366,1204734,0,0,0,,0,
DISTRIBUTION,367,284,,San Diego Gas & Electric Company,Line 17,155,2017,2,17,17,,367,1507073,0,0,0,,0,
DISTRIBUTION,368,284,,San Diego Gas & Electric Company,Line 18,155,2017,2,18,18,,368.1,609844,0,0,0,,0,
DISTRIBUTION,368,284,,San Diego Gas & Electric Company,Line 19,155,2017,2,19,19,,368.2,35400,0,0,0,,0,
DISTRIBUTION,369,284,,San Diego Gas & Electric Company,Line 20,155,2017,2,20,20,,369.1,153665,0,0,0,,0,
DISTRIBUTION,369,284,,San Diego Gas & Electric Company,Line 21,155,2017,2,21,21,,369.2,347011,0,0,0,,0,
DISTRIBUTION,370,284,,San Diego Gas & Electric Company,Line 22,155,2017,2,22,22,,370.1,3912,0,0,0,,0,
DISTRIBUTION,370,284,,San Diego Gas & Electric Company,Line 23,155,2017,2,23,23,,370.11,188455,0,0,0,,0,
0,370,284,,San Diego Gas & Electric Company,Line 24,155,2017,2,24,24,,E370.20,5437,0,0,0,,0,
0,370,284,,San Diego Gas & Electric Company,Line 25,155,2017,2,25,25,,E370.21,50703,0,0,0,,0,
0,371,284,,San Diego Gas & Electric Company,Line 26,155,2017,2,26,26,,E371.00,8938,0,0,0,,0,
0,373,284,,San Diego Gas & Electric Company,Line 27,155,2017,2,27,27,,E373.20,14999,0,0,0,,0,
0,373,284,,San Diego Gas & Electric Company,Line 28,155,2017,2,28,28,,SUBTOTAL,6075852,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 30,155,2017,2,30,30,,GENERAL,0,0,0,0,,0,
GENERAL,390,284,,San Diego Gas & Electric Company,Line 31,155,2017,2,31,31,,390,38069,0,0,0,,0,
GENERAL,392,284,,San Diego Gas & Electric Company,Line 32,155,2017,2,32,32,,392.2,58,0,0,0,,0,
GENERAL,393,284,,San Diego Gas & Electric Company,Line 33,155,2017,2,33,33,,393.1,6,0,0,0,,0,
GENERAL,394,284,,San Diego Gas & Electric Company,Line 34,155,2017,2,34,34,,394.11,26956,0,0,0,,0,
GENERAL,394,284,,San Diego Gas & Electric Company,Line 35,155,2017,2,35,35,,394.2,318,0,0,0,,0,
GENERAL,395,284,,San Diego Gas & Electric Company,Line 36,155,2017,2,36,36,,395.1,5152,0,0,0,,0,
GENERAL,397,284,,San Diego Gas & Electric Company,Line 37,155,2017,2,37,37,,397.1,256160,0,0,0,,0,
GENERAL,397,284,,San Diego Gas & Electric Company,Line 38,155,2017,2,38,38,,397.2,7445,0,0,0,,0,
GENERAL,397,284,,San Diego Gas & Electric Company,Line 39,155,2017,2,39,39,,397.6,14036,0,0,0,,0,
GENERAL,397,284,,San Diego Gas & Electric Company,Line 40,155,2017,2,40,40,,397.7,65,0,0,0,,0,
GENERAL,398,284,,San Diego Gas & Electric Company,Line 41,155,2017,2,41,41,,398.1,6976,0,0,0,,0,
GENERAL,398,284,,San Diego Gas & Electric Company,Line 42,155,2017,2,42,42,,398.2,111,0,0,0,,0,
0,398,284,,San Diego Gas & Electric Company,Line 43,155,2017,2,43,43,,SUBTOTAL,355352,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 45,155,2017,2,45,45,,TOTAL,12491427,0,0,0,,0,
0,0,284,,San Diego Gas & Electric Company,Line 47,155,2017,2,47,47,,SEE FOOTNOTE,0,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 12,159,2015,0,12,12,,Steam Production:,,0,0,0,,0,
0,311,292,,South Carolina Electric & Gas Company,Line 13,159,2015,0,13,13,,Urquhart - 311,16763,85,-25,4.04,R2,13.1,
0,312,292,,South Carolina Electric & Gas Company,Line 14,159,2015,0,14,14,,Urquhart - 312,22213,40,-30,9.59,S0,11.2,
0,314,292,,South Carolina Electric & Gas Company,Line 15,159,2015,0,15,15,,Urquhart - 314,5164,50,-25,5.17,S0.5,12.6,
0,315,292,,South Carolina Electric & Gas Company,Line 16,159,2015,0,16,16,,Urquhart - 315,12431,60,-15,4.29,R2.5,12.9,
0,316,292,,South Carolina Electric & Gas Company,Line 17,159,2015,0,17,17,,Urquhart - 316,5028,42,-5,6.68,R0.5,12.4,
0,316,292,,South Carolina Electric & Gas Company,Line 18,159,2015,0,18,18,,Total Urquhart,108075,0,0,0,,0,
0,311,292,,South Carolina Electric & Gas Company,Line 20,159,2015,0,20,20,,McMeekin - 311,20985,85,-25,5.05,R2,13.2,
0,312,292,,South Carolina Electric & Gas Company,Line 21,159,2015,0,21,21,,McMeekin - 312,133626,40,-30,6.73,S0,12.1,
0,314,292,,South Carolina Electric & Gas Company,Line 22,159,2015,0,22,22,,McMeekin - 314,38286,50,-25,5.9,S0.5,12.6,
0,315,292,,South Carolina Electric & Gas Company,Line 23,159,2015,0,23,23,,McMeekin - 315,11742,60,-15,4.57,R2.5,13.3,
0,316,292,,South Carolina Electric & Gas Company,Line 24,159,2015,0,24,24,,McMeekin - 316,521,42,-5,4.55,R0.5,12.2,
0,316,292,,South Carolina Electric & Gas Company,Line 25,159,2015,0,25,25,,Total McMeekin,209849,0,0,0,,0,
0,311,292,,South Carolina Electric & Gas Company,Line 27,159,2015,0,27,27,,Cope - 311,82277,85,-25,1.61,R2,50.6,
0,312,292,,South Carolina Electric & Gas Company,Line 28,159,2015,0,28,28,,Cope - 312,261967,40,-30,2.95,S0,29.1,
0,312,292,,South Carolina Electric & Gas Company,Line 29,159,2015,0,29,29,,Cope - 312 SCR,69886,40,-30,2.95,S0,29.1,
0,314,292,,South Carolina Electric & Gas Company,Line 30,159,2015,0,30,30,,Cope - 314,87153,50,-25,2.01,S0.5,34.3,
0,315,292,,South Carolina Electric & Gas Company,Line 31,159,2015,0,31,31,,Cope - 315,24177,60,-15,1.48,R2.5,41.8,
0,316,292,,South Carolina Electric & Gas Company,Line 32,159,2015,0,32,32,,Cope - 316,10847,42,-5,2.08,R0.5,33.6,
0,316,292,,South Carolina Electric & Gas Company,Line 33,159,2015,0,33,33,,Cope - 316 SCR,618,42,-5,2.08,R0.5,33.6,
0,316,292,,South Carolina Electric & Gas Company,Line 34,159,2015,0,34,34,,Total Cope,536925,0,0,0,,0,
0,312,292,,South Carolina Electric & Gas Company,Line 36,159,2015,0,36,36,,Jasper - 312,471,40,-30,3.41,S0,34,
0,314,292,,South Carolina Electric & Gas Company,Line 37,159,2015,0,37,37,,Jasper - 314,99728,50,-25,2.63,S0.5,40,
0,315,292,,South Carolina Electric & Gas Company,Line 38,159,2015,0,38,38,,Jasper - 315,6635,60,-15,1.77,R2.5,48.6,
0,316,292,,South Carolina Electric & Gas Company,Line 39,159,2015,0,39,39,,Jasper - 316,3,42,-5,2.44,R0.5,38.7,
0,316,292,,South Carolina Electric & Gas Company,Line 40,159,2015,0,40,40,,Total Jasper,107134,0,0,0,,0,
0,311,292,,South Carolina Electric & Gas Company,Line 42,159,2015,0,42,42,,Central Lab - 311,3593,85,-25,4.26,R2,13.3,
0,315,292,,South Carolina Electric & Gas Company,Line 43,159,2015,0,43,43,,Central Lab - 315,59,60,-15,2.5,R2.5,12.8,
0,316,292,,South Carolina Electric & Gas Company,Line 44,159,2015,0,44,44,,Central Lab - 316,2549,42,-5,6.09,R0.5,12.4,
0,316,292,,South Carolina Electric & Gas Company,Line 45,159,2015,0,45,45,,Total Central Lab,6201,0,0,0,,0,
0,311,292,,South Carolina Electric & Gas Company,Line 47,159,2015,0,47,47,,Wateree - 311,55168,85,-25,3.32,R2,29.3,
0,311,292,,South Carolina Electric & Gas Company,Line 48,159,2015,0,48,48,,Wateree - 311 Scrubb,81003,85,-25,3.32,R2,29.3,
0,312,292,,South Carolina Electric & Gas Company,Line 49,159,2015,0,49,49,,Wateree - 312,369309,40,-30,3.97,S0,24.1,
0,312,292,,South Carolina Electric & Gas Company,Line 50,159,2015,0,50,50,,Wateree - 312 Scrubb,214267,40,-30,3.97,S0,24.1,
0,314,292,,South Carolina Electric & Gas Company,Line 12,159,2015,1,12,12,,Wateree - 314,143922,50,-25,3.06,S0.5,25.9,
0,315,292,,South Carolina Electric & Gas Company,Line 13,159,2015,1,13,13,,Wateree - 315,29083,60,-15,2.72,R2.5,27.9,
0,316,292,,South Carolina Electric & Gas Company,Line 14,159,2015,1,14,14,,Wateree - 316,6463,42,-5,2.67,R0.5,24.3,
0,316,292,,South Carolina Electric & Gas Company,Line 15,159,2015,1,15,15,,Total Wateree,899215,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 17,159,2015,1,17,17,,Nuclear Production:,,0,0,0,,0,
0,321,292,,South Carolina Electric & Gas Company,Line 18,159,2015,1,18,18,,V.C. Summer -321,281071,85,-3,1.07,R2,42.2,
0,322,292,,South Carolina Electric & Gas Company,Line 19,159,2015,1,19,19,,V.C. Summer -322,506153,60,-4,1.36,R2.5,35.9,
0,323,292,,South Carolina Electric & Gas Company,Line 20,159,2015,1,20,20,,V.C. Summer -323,110985,50,-5,2.2,S0.5,31.6,
0,324,292,,South Carolina Electric & Gas Company,Line 21,159,2015,1,21,21,,V.C. Summer -324,111928,55,-2,1.18,R3,29.5,
0,325,292,,South Carolina Electric & Gas Company,Line 22,159,2015,1,22,22,,V.C. Summer -325,110612,31,-4,3.95,R2,19.1,
0,325,292,,South Carolina Electric & Gas Company,Line 23,159,2015,1,23,23,,Total V.C. Summer,1120749,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 25,159,2015,1,25,25,,Hydro Production - Conv,,0,0,0,,0,
0,331,292,,South Carolina Electric & Gas Company,Line 26,159,2015,1,26,26,,Neal Shoals - 331,74,105,-10,1.14,R2,38.6,
0,332,292,,South Carolina Electric & Gas Company,Line 27,159,2015,1,27,27,,Neal Shoals - 332,3629,125,-15,2.36,R2.5,38.6,
0,333,292,,South Carolina Electric & Gas Company,Line 28,159,2015,1,28,28,,Neal Shoals - 333,3755,85,-15,1.52,R1.5,37.1,
0,334,292,,South Carolina Electric & Gas Company,Line 29,159,2015,1,29,29,,Neal Shoals - 334,379,60,-15,1.73,R0.5,33.7,
0,335,292,,South Carolina Electric & Gas Company,Line 30,159,2015,1,30,30,,Neal Shoals - 335,349,65,-10,1.39,R1.5,35.4,
0,336,292,,South Carolina Electric & Gas Company,Line 31,159,2015,1,31,31,,Neal Shoals - 336,3,70,0,0.64,R4,35.9,
0,336,292,,South Carolina Electric & Gas Company,Line 32,159,2015,1,32,32,,Total Neal Shoals,8855,0,0,0,,0,
0,331,292,,South Carolina Electric & Gas Company,Line 34,159,2015,1,34,34,,Parr - 331,1884,105,-10,2.13,R2,46,
0,332,292,,South Carolina Electric & Gas Company,Line 35,159,2015,1,35,35,,Parr - 332,4722,125,-15,1.38,R2.5,47.7,
0,333,292,,South Carolina Electric & Gas Company,Line 36,159,2015,1,36,36,,Parr - 333,2716,85,-15,1.95,R1.5,45.4,
0,334,292,,South Carolina Electric & Gas Company,Line 37,159,2015,1,37,37,,Parr - 334,196,60,-15,1.88,R0.5,39.1,
0,335,292,,South Carolina Electric & Gas Company,Line 38,159,2015,1,38,38,,Parr - 335,456,65,-10,1.83,R1.5,42.7,
0,336,292,,South Carolina Electric & Gas Company,Line 39,159,2015,1,39,39,,Parr - 336,124,70,0,0.78,R4,46.8,
0,336,292,,South Carolina Electric & Gas Company,Line 40,159,2015,1,40,40,,Total Parr,11862,0,0,0,,0,
0,331,292,,South Carolina Electric & Gas Company,Line 42,159,2015,1,42,42,,Stevens Ck - 331,2909,105,-10,0.89,R2,58.5,
0,332,292,,South Carolina Electric & Gas Company,Line 43,159,2015,1,43,43,,Stevens Ck - 332,643,125,-15,0.87,R2.5,61.8,
0,333,292,,South Carolina Electric & Gas Company,Line 44,159,2015,1,44,44,,Stevens Ck - 333,2462,85,-15,0.98,R1.5,55.3,
0,334,292,,South Carolina Electric & Gas Company,Line 45,159,2015,1,45,45,,Stevens Ck - 334,1079,60,-15,1.13,R0.5,44.5,
0,335,292,,South Carolina Electric & Gas Company,Line 46,159,2015,1,46,46,,Stevens Ck - 335,1013,65,-10,1.12,R1.5,48.8,
0,336,292,,South Carolina Electric & Gas Company,Line 47,159,2015,1,47,47,,Stevens Ck - 336,129,70,0,1.04,R4,56.3,
0,336,292,,South Carolina Electric & Gas Company,Line 48,159,2015,1,48,48,,Total Stevens Ck,14022,0,0,0,,0,
0,331,292,,South Carolina Electric & Gas Company,Line 50,159,2015,1,50,50,,Saluda - 331,7708,105,-10,1.29,R2,59.3,
0,332,292,,South Carolina Electric & Gas Company,Line 12,159,2015,2,12,12,,Saluda - 332,21829,125,-15,0.87,R2.5,57,
0,332,292,,South Carolina Electric & Gas Company,Line 13,159,2015,2,13,13,,Saluda - 332.5,,0,0,0,,0,
0,332,292,,South Carolina Electric & Gas Company,Line 14,159,2015,2,14,14,,(Backup Dam),332846,125,0,0.34,R2.5,64.4,
0,333,292,,South Carolina Electric & Gas Company,Line 15,159,2015,2,15,15,,Saluda - 333,9987,85,-15,1.28,R1.5,50.2,
0,334,292,,South Carolina Electric & Gas Company,Line 16,159,2015,2,16,16,,Saluda - 334,1556,60,-15,1.58,R0.5,43.2,
0,335,292,,South Carolina Electric & Gas Company,Line 17,159,2015,2,17,17,,Saluda - 335,1782,65,-10,1.72,R1.5,50.5,
0,336,292,,South Carolina Electric & Gas Company,Line 18,159,2015,2,18,18,,Saluda - 336,234,70,0,0.89,R4,44.1,
0,336,292,,South Carolina Electric & Gas Company,Line 19,159,2015,2,19,19,,Total Saluda,375942,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 21,159,2015,2,21,21,,Hydro Production -,,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 22,159,2015,2,22,22,,Pumped Storage:,,0,0,0,,0,
0,331,292,,South Carolina Electric & Gas Company,Line 23,159,2015,2,23,23,,Fairfield - 331,3631,105,-10,0.86,R2,73.2,
0,332,292,,South Carolina Electric & Gas Company,Line 24,159,2015,2,24,24,,Fairfield - 332,74795,125,-15,0.81,R2.5,85.9,
0,333,292,,South Carolina Electric & Gas Company,Line 25,159,2015,2,25,25,,Fairfield - 333,6747,85,-15,1.36,R1.5,63.8,
0,334,292,,South Carolina Electric & Gas Company,Line 26,159,2015,2,26,26,,Fairfield - 334,21397,60,-15,2.06,R0.5,52.2,
0,335,292,,South Carolina Electric & Gas Company,Line 27,159,2015,2,27,27,,Fairfield - 335,6268,65,-10,1.7,R1.5,47.7,
0,336,292,,South Carolina Electric & Gas Company,Line 28,159,2015,2,28,28,,Fairfield - 336,1328,70,0,1.25,R4,34.6,
0,336,292,,South Carolina Electric & Gas Company,Line 29,159,2015,2,29,29,,Total Fairfield,207568,0,0,0,,0,
0,0,292,,South Carolina Electric & Gas Company,Line 31,159,2015,2,31,31,,Other Production - Gas,,0,0,0,,0,
0,341,292,,South Carolina Electric & Gas Company,Line 32,159,2015,2,32,32,,Hardeeville - 341,58,45,-5,13.11,R2.5,3.5,
0,342,292,,South Carolina Electric & Gas Company,Line 33,159,2015,2,33,33,,Hardeeville - 342,534,45,-15,8.81,S1,3.5,
0,343,292,,South Carolina Electric & Gas Company,Line 34,159,2015,2,34,34,,Hardeeville - 343,799,28,-10,8.29,R2.5,3.4,
0,344,292,,South Carolina Electric & Gas Company,Line 35,159,2015,2,35,35,,Hardeeville - 344,1863,60,-10,15.62,S1.5,3.4,
0,345,292,,South Carolina Electric & Gas Company,Line 36,159,2015,2,36,36,,Hardeeville - 345,283,40,-10,20.02,S2,3.4,
0,346,292,,South Carolina Electric & Gas Company,Line 37,159,2015,2,37,37,,Hardeeville - 346,74,38,0,27.75,R1,3.4,
0,346,292,,South Carolina Electric & Gas Company,Line 38,159,2015,2,38,38,,Total Hardeeville,3611,0,0,0,,0,
0,341,292,,South Carolina Electric & Gas Company,Line 40,159,2015,2,40,40,,Coit - 341,182,45,-5,1.8,R2.5,14,
0,342,292,,South Carolina Electric & Gas Company,Line 41,159,2015,2,41,41,,Coit - 342,568,45,-15,1.74,S1,13.7,
0,343,292,,South Carolina Electric & Gas Company,Line 42,159,2015,2,42,42,,Coit - 343,1138,28,-10,2.36,R2.5,12.9,
0,344,292,,South Carolina Electric & Gas Company,Line 43,159,2015,2,43,43,,Coit - 344,35,60,-10,0.64,S1.5,12.5,
0,345,292,,South Carolina Electric & Gas Company,Line 44,159,2015,2,44,44,,Coit - 345,628,40,-10,3.5,S2,14.2,
0,346,292,,South Carolina Electric & Gas Company,Line 45,159,2015,2,45,45,,Coit - 346,162,38,0,1.75,R1,13.4,
0,346,292,,South Carolina Electric & Gas Company,Line 46,159,2015,2,46,46,,Total Coit,6178,0,0,0,,0,
0,341,292,,South Carolina Electric & Gas Company,Line 48,159,2015,2,48,48,,Parr - 341,878,45,-5,3.29,R2.5,14.7,
0,342,292,,South Carolina Electric & Gas Company,Line 49,159,2015,2,49,49,,Parr - 342,576,45,-15,2.61,S1,12.5,
0,343,292,,South Carolina Electric & Gas Company,Line 50,159,2015,2,50,50,,Parr - 343,4132,28,-10,7.16,R2.5,13.6,
0,344,292,,South Carolina Electric & Gas Company,Line 12,159,2015,3,12,12,,Parr - 344,3563,60,-10,1.1,S1.5,13.8,
0,345,292,,South Carolina Electric & Gas Company,Line 13,159,2015,3,13,13,,Parr - 345,1096,40,-10,3.65,S2,14.9,
0,346,292,,South Carolina Electric & Gas Company,Line 14,159,2015,3,14,14,,Parr - 346,199,38,0,3.71,R1,13.9,
0,346,292,,South Carolina Electric & Gas Company,Line 15,159,2015,3,15,15,,Total Parr,10444,0,0,0,,0,
0,341,292,,South Carolina Electric & Gas Company,Line 17,159,2015,3,17,17,,Bushy Park - 341,596,45,-5,2.08,R2.5,34.6,
0,342,292,,South Carolina Electric & Gas Company,Line 18,159,2015,3,18,18,,Bushy Park - 342,159,45,-15,0.94,S1,32.6,
0,343,292,,South Carolina Electric & Gas Company,Line 19,159,2015,3,19,19,,Bushy Park - 343,6345,28,-10,1.89,R2.5,16.7,
0,344,292,,South Carolina Electric & Gas Company,Line 20,159,2015,3,20,20,,Bushy Park - 344,77,60,-10,0.77,S1.5,38.1,
0,345,292,,South Carolina Electric & Gas Company,Line 21,159,2015,3,21,21,,Bushy Park - 345,306,40,-10,2.18,S2,31.1,
0,346,292,,South Carolina Electric & Gas Company,Line 22,159,2015,3,22,22,,Bushy Park - 346,117,38,0,1.56,R1,29.5,
0,346,292,,South Carolina Electric & Gas Company,Line 23,159,2015,3,23,23,,Total Bushy Park,76,0,0,0,,0,
0,341,292,,South Carolina Electric & Gas Company,Line 25,159,2015,3,25,25,,Hagood - 341,3457,45,-5,1.26,R2.5,25.3,
0,342,292,,South Carolina Electric & Gas Company,Line 26,159,2015,3,26,26,,Hagood - 342,808,45,-15,0.86,S1,23.4,
0,343,292,,South Carolina Electric & Gas Company,Line 27,159,2015,3,27,27,,Hagood - 343,24145,28,-10,2.24,R2.5,10.9,
0,344,292,,South Carolina Electric & Gas Company,Line 28,159,2015,3,28,28,,Hagood - 344,6035,60,-10,1.08,S1.5,29.4,
